870389.3733803250,122.6614058861,1138.4655320302,35.6080767025,1492.4242483844,1477.1211243795,486.1625623310,24801.0927176940,9.6183975058,100.1256566554,1343.2557154160,585.6449740476,918.6607576491,4.6694482238,1222.7732340883,1423.4121529842,3057.7625173449,102.9724889626,3.4730021996,31.2860555183,4385.3614669378,11311.0774577050,256.7339513735,1766.3641425437,26233.9976030177,12395.7707283510,4.0695376104,42.9624621551,7.1888297900,617.8588411250,30.9018964457,1055.8093358658,154.1928416401,57.0282856038,40.6052311557,209.7869823545,308.0556275876,23.1881025801,22.5338249005,344.9005349549,607.6405209663,4613.9736971756,5128.7606606135,48751.6724291958
417.9791855523,246302.0129228000,1370.0393176215,541.0921105808,592.7267732646,1129.7338621510,4538.5064887706,1846.3063644556,124.6499844271,3710.0545475152,35084.0927519769,695.1486581059,2217.9914951292,134.8449797504,620.6333578395,3989.9763853852,3342.9606394645,475.6203193331,1541.3955877935,4309.9082439331,131.0141964082,772.2129379465,617.2889823272,9139.8735997076,1181.1369406185,642.6079298533,74.9365432598,232.5091320446,110.3635841317,427.8794594145,369.4862298748,1647.3319309948,757.2121138182,2501.0859294014,311.3440229760,1960.9734612408,1028.4506791214,1716.6039009957,1797.9119750812,1595.1419416626,1046.1866014025,261.3228217973,3909.2730527338,13693.9972220142
605.0993366403,1874.3447035769,336462.5526677140,221.5055737651,1053.6707145715,1048.3061758351,4092.5966143456,3135.2491597935,107.5175503297,1634.2052697580,40250.5088326285,2934.0882355035,7006.7464543138,125.8853545475,1623.5095248241,31902.6433289514,12853.9417717789,1479.6670190724,183.9638064328,981.2708089076,286.5278560544,1775.1046518997,1498.5394512055,10726.0033543874,1558.6309057571,844.6221467986,323.5651506900,5187.4301509173,91.1315914007,574.4969818150,65.4604030253,16343.3173086209,1506.1515856039,3011.8394814888,1021.9923999621,578.6770358614,1603.6468951112,434.6994726401,279.2773870870,3522.4096489909,2508.2546791140,484.3857504796,9187.8912283511,27802.8186743780
10.0892851091,268.6398058719,825.3476580617,40450.3764169495,60.4603886903,80.3221330871,50.4481196032,92.2927491497,40.1704766530,67.0134249170,1203.1535359228,56.6488384468,299.4199460722,9.3746207627,38.7455569814,351.9012927409,437.9450898353,697.2599932138,102.6997498312,109.8416982107,9.8435753484,74.9135920446,24.9483789712,829.7677034948,17.8971332754,21.8344828153,7.8063777299,26.4582476976,18.9085318025,15.6952252112,35.0930241225,83.9638073275,22.8003155017,180.3262025261,19.4148378695,542.7887025483,203.9612838840,58.1070862193,104.7988596726,83.9834402977,1887.7074686879,10.5965757040,277.9680016738,3884.8786316859
606.0138887362,255.6597311448,2140.3027401605,183.7118397119,1056490.0814334100,1621.1745169753,484.0222583990,12190.5623164218,201.1371990191,65.5442216462,4737.5049220221,720.5152318620,2717.5045233832,24.4947859366,390.6824051720,3288.7720335931,2693.3921743944,310.3750397277,89.5685376252,68.4134706873,1130.4579179808,3421.2096831991,224.3459738860,3990.2611198247,3638.2647393866,2253.1459945776,25.6772640442,23.6436804309,19.6769317560,3225.8054092622,9.4498052174,4692.6078467791,739.7265722586,241.2190901299,1550.7489742591,342.1525393017,1400.2974131355,27.8170040410,204.4781826829,477.5710575341,690.6724373479,867.1369199127,17886.5685431471,42932.5524360092
1602.2312341071,455.2909149190,1598.9155219511,23.6427066523,1116.4785456872,989180.7271463000,1020.7230130730,7422.9480245523,11.9811671950,244.2861234154,4737.8307374595,479.5802773118,3695.4284605577,14.6484901135,771.3672942160,3660.6563335307,13399.4981177496,220.0863466252,84.4226201336,316.4207527223,702.4477416817,896.8336426534,1010.1378774534,1988.3799792572,9494.6672288662,2598.4845177033,14.0968544394,78.8151646566,24.3844221123,5056.5935680411,129.2340511627,1655.8839547615,3260.2362175187,417.1947597352,97.9324259742,186.7833176418,511.9827836111,116.4804333984,122.6755744943,1129.7066049527,514.3296303503,1270.6979262891,203682.1085395830,46665.7540421272
998.0730833832,2897.9343568605,2692.4326606181,117.8803216254,1340.3806733065,2086.8595441000,366045.1206638060,2366.6182321242,213.1246120169,870.0928701934,26989.3824838996,1286.8651767040,4500.2956466848,51.4339298792,499.5587817602,8216.4376746466,9842.7196007789,792.4996130108,217.9900227620,684.4534508097,227.9522953753,518.2563698585,2178.5035099461,9172.9758144842,3532.2633198447,1169.1419467488,38.1931572777,4287.8251475723,103.1645845366,742.5646742447,52.7459044245,3931.0024619908,581.0561130731,1491.9328824219,649.8145961545,261.8645287060,565.5978022204,259.0701030177,163.9438869526,1401.4055257138,2355.2713148494,642.5698943281,11323.1156991499,35261.1051344412
9709.1865863277,1314.3659046490,5281.5252196178,300.0257811913,5711.5287326691,11478.8403005634,1783.8374690504,6372946.0538839400,146.3591634014,3289.5043811011,24787.0271743010,2873.2632356676,7758.7990083068,217.6426263357,3361.3423221176,11815.2421250010,11579.2134783343,972.6244292898,265.7208209944,3015.6456531294,6534.2236763177,12604.4933959434,3460.5201584419,9817.1279035884,45659.8031877392,36660.3342289658,187.7517842087,764.3856043743,150.2477721505,10592.6847179022,64.5890665876,5529.5366985882,1056.8346077699,2713.6014894984,609.4846322981,634.9034272310,6953.3671918783,869.1991961263,231.8219611217,3667.9795749596,4541.2544805450,16513.5790697494,63152.7311678751,241815.2580566480
2.1988146901,52.9110590924,51.5353046635,44.5863626043,0.2003209924,11.2537918480,18.4519354782,3.9323521595,12230.3252577149,48.8001849701,331.0287326290,62.4684542708,51.8413780282,155.3313565552,6.5402874197,62.6426760898,634.0459891307,956.0962407485,6.5291451546,112.9646251406,0.1578924560,4.8654844493,99.0930828467,155.9082709282,13.8735776330,0.4787176267,6.7710716698,98.3481512003,29.4626421278,0.0835188397,58.7767908696,156.9200073322,33.3058217087,75.3689753603,6.0800479184,78.4012117811,125.3991957942,26.6618549601,13.1123272013,28.4884020099,6.0818993457,0.2694479879,780.5742236211,1158.3178040343
116.9132765934,4116.3394062705,1553.8306029438,287.9618303003,177.3502286708,171.0395169429,939.8228634050,590.5449325130,38.4274939580,194726.2082414880,24084.9608392998,584.1853718424,1723.9575304258,77.0193319367,363.7621561244,3381.8000838534,3020.2405732273,166.5169742930,318.7442207859,2484.3000836759,60.6471453138,449.3778721083,293.9824194692,3060.1079188857,324.7778412083,191.9738670882,154.6955559138,341.0090821067,112.9150442173,209.9555816661,23.0077750053,1195.3737467568,585.7022165586,4376.9000218248,159.3208788947,738.7184323372,1351.3101333709,5427.4816472207,429.0160927256,1202.3057979044,555.1540839969,64.5537137753,1588.4026499508,5522.6520090054
