393442.3427714870,52.9223491546,243.6119521490,41.2434061837,259.8640427160,1020.3952187752,182.8402462778,5635.1563743364,7.3899564128,46.6964457496,719.2115228090,365.9485821045,367.0927175345,1.1184490378,182.9761555883,679.6265287753,1832.7996715412,40.8265046068,4.8717748824,19.1798527282,2249.0622521813,2324.7819652961,81.5151454157,1369.9915110842,11191.6483649411,5193.6938872792,0.9409084942,4.6668682658,5.0174786606,206.7318779792,35.7223998805,433.1578095509,44.1707465874,14.7550269919,40.5550875699,17.8682992741,122.0014164455,12.4463516099,5.9783965543,126.4807842828,203.7682525808,1953.8886642145,3428.2843906117,20852.4773563470
165.4880030931,125167.8738127170,804.6046685814,78.7826870936,160.2110579939,472.1022107176,2652.7490772915,515.1396352174,166.5959079769,1258.9467336842,15219.8814127238,361.9350795426,1129.9193019468,16.2185296803,305.6589887158,2227.1196976884,2438.2130089584,171.8119310445,664.1397699109,2105.8901738973,96.5013985757,345.3512335869,280.9397676750,4340.2171308043,556.6507888905,240.3027514300,16.8940903871,97.8557919239,44.2889069858,127.6583871673,56.2550649964,1154.6225210187,316.1184071573,1121.4017734436,182.4270838923,415.3139767857,526.2664983553,678.3181149791,752.3462253881,686.2939420386,397.5828875793,114.0008679184,2172.8151626737,5126.3340695713
332.3942543603,1027.6131686895,185724.2675569620,36.3992979171,427.0634302948,511.9274118684,1756.2357545656,946.4304572288,45.4428224034,433.2815737475,17177.1916926753,1818.2093967601,2967.3571920774,43.1710616688,623.1212777542,15079.7609439988,7765.7354535081,415.3219347314,90.9820285198,486.9760541044,155.4241608532,723.0260659030,726.5989713084,5247.5123439051,923.7542416287,413.0248846100,47.0121851551,2568.8906913566,33.6711295311,382.2211627462,85.2046702445,9442.3148742538,600.6147849734,940.9075810169,598.5136851059,124.7451391760,599.5031276418,131.7247420449,78.8518333169,1819.9676005508,870.7518842881,328.0720411538,5974.4663850428,10082.3417996162
0.9252130706,20.3702489990,73.7208805496,13799.3821679359,2.5119443497,6.1132126744,4.9577497994,15.2470221591,2.4410139638,15.5436683054,85.3758430927,3.6809280277,57.9956196623,0.2911524453,2.3819919918,26.9818383881,53.1395452130,57.1169769477,3.0302089660,4.3874760572,0.3593491110,1.9541587229,1.0020778336,133.5942326480,1.3803850888,2.4496496664,0.6064729181,0.2395529008,0.7808297900,6.4887292473,2.2175444062,14.7604459183,3.3121280902,7.4948130095,6.3201262600,47.3795577995,15.9019343793,1.2812043486,4.8261718665,2.6565405321,130.6130708659,0.9284364402,48.3074179691,603.3519777341
190.2465062771,67.1129909868,1067.8557952365,74.9104365710,394438.6653534750,1026.4152336788,182.7702176570,2478.5660469320,11.7314866518,21.9888835885,1749.9035624017,207.5468307964,914.5123667663,4.5196925416,123.1401528257,1481.0957434301,1540.3011744126,111.0653265295,48.4314130892,74.7713868817,448.0971115574,1346.0104750581,101.0069670384,1749.6760423360,2027.9257714564,1172.5833696668,4.9220991433,3.7893960444,0.9595505891,2001.1699556548,3.6528040677,1919.2492723390,232.9620240813,102.3021872475,583.5742494095,184.1692107896,809.6199831062,5.8065434175,77.4493632919,202.2035614087,207.8891111106,515.2721373741,9805.2892950420,12559.7424213771
791.3027136901,236.3862890182,743.1128805457,3.8095450772,417.0654910685,513186.2060170530,264.5113400407,1780.6815571669,10.1604918012,35.4677740023,1844.4260069646,177.2703009591,1016.8188602247,4.4200942716,148.1210755947,1382.7569528345,5095.7860958878,64.7421522847,47.9082232356,41.0980782277,357.0173051602,420.7482513069,410.3580474630,864.5677371889,6782.9615680302,1358.8571741094,16.2875912641,12.8694616594,4.7695598038,1933.9005515560,19.4385237587,840.8293472639,814.5508095512,112.8376435172,52.0140819651,20.5316817363,134.3340801058,13.1698809389,10.7881301528,413.7212649251,268.8170078141,720.7988599846,125284.8367716250,17881.0178869118
501.5752003003,1979.0729114287,1827.3629396595,23.3485989845,465.2247829237,663.3244953049,234925.9629749820,559.9947723056,92.5055839808,271.3827751745,13692.8588005188,481.5524128901,2439.7481609288,16.8175746635,286.2615359614,4857.4016827865,4880.9358181574,428.6148595211,130.6523098168,274.2558600657,179.4277113892,413.2801770005,1651.1963298204,5471.4721260474,2186.0859901911,547.2256127266,22.7300423412,1444.4803743230,33.2033324251,385.4324716660,26.8636090215,2903.7574938377,348.4157972646,398.1772400276,398.2049401392,73.8700893204,289.1109643475,101.7328972893,87.5601939055,964.8087493787,898.3526775994,376.2337429151,5701.2806112830,16418.4089900802
2602.6633686820,251.7012513251,897.5701310570,25.3607049900,854.4086734686,2859.8563490784,430.9631331834,2141497.6261705200,42.1839058337,213.8716778479,5008.7207258225,736.0698517824,1029.4790681745,25.0198530236,378.5437391585,2720.8498190218,3472.1645768766,143.8700365474,24.4016709647,560.1780129738,2549.5580511224,2347.4362904742,410.7318219304,2158.1231463887,16924.8360789699,9506.2629300412,21.9223153205,399.5382590423,13.6111637931,2078.7935478413,14.2474754756,2256.8578889709,309.8236636487,332.9546594703,93.9622984031,105.1670222127,628.5490261909,33.1084014651,35.2623590723,566.9301201170,529.2692758115,3843.2418946577,18393.0287787898,72068.1095477882
0.3063601458,17.6302680520,5.4022291393,3.2929866988,0.2044828743,2.3146942180,7.4107226451,0.9233750008,6307.3284078492,32.0267591089,48.2821283089,21.8417580222,11.8565851886,1.0012148917,10.0792714460,18.9123780474,125.8051668522,190.7818403017,0.8369469824,19.4831326791,0.7682364377,0.3760396100,8.5075794553,78.6723416049,1.4546182889,0.3585928873,0.1957849185,1.6424528294,2.3726810728,0.0335143832,1.3128450137,268.6763565722,8.6895028452,0.4437872752,0.9344447300,2.3827630757,34.0288666459,0.1647895998,12.4812865425,36.4161467641,9.6412051489,0.2534480502,520.4849399060,876.1378934271
30.3758533204,1512.2041631157,356.5556820220,82.5587945790,30.7962140949,63.6000147421,251.7040825393,116.1547484808,10.7063155216,79781.4537784442,7371.0190880198,97.2101778781,404.2594301885,10.7314712822,107.8765722843,908.6881184820,689.4436351349,47.4552617886,130.7622626105,476.9831044274,13.7444476067,129.5973000001,59.6497056637,697.8836999401,84.4109849326,22.7984700404,23.4096226320,78.1592442899,31.0386538754,25.8212937069,1.5038023340,401.5204954786,94.4240169309,1023.0229578627,54.2619415778,156.7317055925,364.0807532840,1196.1689387910,152.2517306512,233.8284435180,140.8215795447,20.6696949321,671.1691017438,3487.9239680030
